"Date","Type","Transaction ID","Received Quantity","Received Currency","Received Currency Balance","Received Cost Basis (USD)","Received Wallet","Received Address","Received Tag","Received Comment","Sent Quantity","Sent Currency","Sent Currency Balance","Sent Cost Basis (USD)","Sent Wallet","Sent Address","Sent Tag","Sent Comment","Fee Amount","Fee Currency","Realized Return (USD)","Disabled"
07/11/2022 11:20:58,Send,5fda73ff6d06e878a9eb1ce915a2c5448bb0991de3226800df91ab0dd1ee91b4,,,...,...,,,,,0.00000000,ETH,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,0.00069013,ETH,...,
07/11/2022 11:23:41,Trade,0xfc57c4ec80db90724a732016bc2faf43a58418be3ef9c95c59bf4f6516a29892,277.34393227,HEX,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,0.00891000,ETH,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,0.00215925,ETH,...,
07/12/2022 04:32:44,Buy,,15.40707661,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
07/13/2022 00:38:19,Buy,,21.39279800,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
07/13/2022 15:14:12,Receive,,0.14716500,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
07/15/2022 22:34:00,Buy,,0.00229277,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
07/16/2022 07:37:45,Buy,,0.03973482,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
07/17/2022 13:30:52,Receive,,0.30038700,ADA,...,...,Coinbase - ADA Wallet,,,Cardano reward From Coinbase,,,...,...,,,,,,,...,
07/19/2022 06:17:10,Buy,,9.85605977,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
07/20/2022 04:00:16,Buy,,17.04351100,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
07/23/2022 13:14:10,Receive,,0.30431200,ADA,...,...,Coinbase - ADA Wallet,,,Received Cardano From Coinbase Rewards,,,...,...,,,,,,,...,
07/26/2022 05:35:05,Buy,,11.71630094,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
07/27/2022 04:09:00,Buy,,19.47882700,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
07/28/2022 18:22:05,Receive,,0.29983100,ADA,...,...,Coinbase - ADA Wallet,,,Received Cardano From Coinbase Rewards,,,...,...,,,,,,,...,
08/01/2022 23:21:46,Buy,,0.00204684,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
08/02/2022 08:06:14,Buy,,10.36634693,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
08/02/2022 09:10:39,Receive,,0.29188600,ADA,...,...,Coinbase - ADA Wallet,,,Received Cardano From Coinbase Rewards,,,...,...,,,,,,,...,
08/02/2022 09:43:09,Buy,,0.03038514,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
08/03/2022 03:02:40,Buy,,18.07374600,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
08/04/2022 01:06:58,Receive,,120.99213551,AMP,...,...,Coinbase - AMP Wallet,,Payment,Received Amp From Coinbase Earn,,,...,...,,,,,,,...,
08/04/2022 01:08:03,Trade,,8.08758991,GRT,...,...,Coinbase - GRT Wallet,,,Converted from Amp Using AMP Wallet,120.99213551,AMP,...,...,Coinbase - AMP Wallet,,,Converted from Amp Using AMP Wallet,,,...,
08/04/2022 02:54:54,Send,,,,...,...,,,,,0.01154197,BTC,...,...,Coinbase - BTC Wallet,bc1qp64amjty2syv7xqvqyrt54ny2v483frdnspnmw,,Sent Bitcoin To Bitcoin address on Bitcoin network,0.00002105,BTC,...,
08/06/2022 04:27:06,Receive,,1000.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
08/06/2022 06:24:17,Receive,,0.30267600,ADA,...,...,Coinbase - ADA Wallet,,,Received Cardano From Coinbase Rewards,,,...,...,,,,,,,...,
08/09/2022 05:51:12,Buy,,9.66386555,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
08/10/2022 03:49:33,Buy,,17.59858700,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
08/10/2022 23:35:54,Receive,,0.30496600,ADA,...,...,Coinbase - ADA Wallet,,,Received Cardano From Coinbase Rewards,,,...,...,,,,,,,...,
08/12/2022 03:30:37,Receive,,565.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
08/15/2022 17:38:25,Buy,,0.00197822,BTC,...,...,Coinbase - BTC Wallet,,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Bitcoin Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
08/16/2022 05:17:47,Buy,,9.54052329,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
08/16/2022 07:57:33,Buy,,0.02536101,ETH,...,...,Coinbase - ETH Wallet,,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,50.00,USD,...,...,Coinbase - Cash (USD),,,Bought Ethereum Using Chase - TOTAL CHECKING *****6925,1.99,USD,...,
08/17/2022 04:07:45,Buy,,15.45485900,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
08/19/2022 01:33:03,Receive,,0.30350500,ADA,...,...,Coinbase - ADA Wallet,,,Received Cardano From Coinbase Rewards,,,...,...,,,,,,,...,
08/19/2022 06:32:16,Receive,,0.05774840,ETH2,...,...,Coinbase - ETH2 Wallet,,Staked,Ethereum 2 reward From Coinbase,,,...,...,,,,,,,...,
08/20/2022 18:46:15,Receive,,1285.00000000,VET,...,...,Imported Wallet - Crypto.com Wallet - VET,,,Buy VET,,,...,...,,,,,,,...,
08/22/2022 00:12:35,Receive,,0.32494500,ADA,...,...,Coinbase - ADA Wallet,,,Received Cardano From Coinbase Rewards,,,...,...,,,,,,,...,
08/23/2022 05:53:18,Buy,,11.28443829,MATIC,...,...,Coinbase - MATIC Wallet,,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Polygon Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
08/24/2022 02:05:29,Buy,,19.58087800,ADA,...,...,Coinbase - ADA Wallet,,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,10.00,USD,...,...,Coinbase - Cash (USD),,,Bought Cardano Using Chase - TOTAL CHECKING *****6925,0.99,USD,...,
08/24/2022 17:42:30,Send,,,,...,...,,,,,0.06039289,ETH,...,...,Coinbase - ETH Wallet,0xF1e6E6f7046C182B638c64bf8BF063eD5568994e,,Sent Ethereum To Ethereum address on Ethereum network,0.00042000,ETH,...,
08/25/2022 00:59:19,Receive,,0.00055292,ETH2,...,...,Coinbase - ETH2 Wallet,,Staked,Ethereum 2 reward From Coinbase,,,...,...,,,,,,,...,
08/26/2022 04:55:35,Receive,0x7941c4c7029c9baf0b004743badaaef615cc62e1dbf1b4876b106bb4b4cfd972,780.33727116,HEX,...,...,ETH Wallet ...b622cF - ETH,0x7A178467296f9723f8F245d87F07851163b622cF,,,,,...,...,,,,,,,...,

..., Indicates that a tax plan needs to be purchased for the corresponding tax year
