date,CRO_adj_close,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,CRO_mktvalue,ADA_adj_close,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,ADA_mktvalue,BTC_adj_close,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,BTC_mktvalue,USDM_adj_close,USDM_cashflow,USDM_cml_units,USDM_cml_cost,USDM_gain_loss,USDM_avg_price,USDM_mktvalue,VET_adj_close,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,VET_mktvalue,USDC_adj_close,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,USDC_mktvalue,ONE_adj_close,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,ONE_mktvalue,DOGE_adj_close,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,DOGE_mktvalue,AUDIO_adj_close,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price,AUDIO_mktvalue,HBAR_adj_close,HBAR_cashflow,HBAR_cml_units,HBAR_cml_cost,HBAR_gain_loss,HBAR_avg_price,HBAR_mktvalue,USD_adj_close,USD_cashflow,USD_cml_units,USD_cml_cost,USD_gain_loss,USD_avg_price,USD_mktvalue
2022-08-11,0.055797896554962895,-38306.0,0.0,0.0,0.0,,0.0,0.055797896554962895,-32554.1,0.0,0.0,0.0,,0.0,0.055797896554962895,0.0,0.0,0.0,0.0,,0.0,0.055797896554962895,-4222.4,0.0,0.0,0.0,,0.0,0.055797896554962895,-761843.3999999999,10200.0,0.0,0.0,0.0,569.139,0.055797896554962895,-11950.6,0.0,0.0,0.0,,0.0,0.055797896554962895,-84901.5,2712.0,0.0,0.0,0.0,151.324,0.055797896554962895,-22206.309999999998,0.0,0.0,0.0,,0.0,0.055797896554962895,-5356.13,0.0,0.0,0.0,,0.0,0.055797896554962895,0.0,0.0,0.0,0.0,,0.0,0.055797896554962895,0.0,0.0,0.0,0.0,,0.0
2022-08-12,0.056173566729504604,-38306.0,0.0,0.0,0.0,,0.0,0.056173566729504604,-32554.1,0.0,0.0,0.0,,0.0,0.056173566729504604,0.0,0.0,0.0,0.0,,0.0,0.056173566729504604,-4222.4,0.0,0.0,0.0,,0.0,0.056173566729504604,-772606.6499999999,9200.0,0.0,0.0,0.0,516.797,0.056173566729504604,-11950.6,0.0,0.0,0.0,,0.0,0.056173566729504604,-84901.5,2712.0,0.0,0.0,0.0,152.343,0.056173566729504604,-22206.309999999998,0.0,0.0,0.0,,0.0,0.056173566729504604,-5356.13,0.0,0.0,0.0,,0.0,0.056173566729504604,0.0,0.0,0.0,0.0,,0.0,0.056173566729504604,0.0,0.0,0.0,0.0,,0.0
2022-08-13,0.0572449404903041,-38306.0,0.0,0.0,0.0,,0.0,0.0572449404903041,-32554.1,0.0,0.0,0.0,,0.0,0.0572449404903041,0.0,0.0,0.0,0.0,,0.0,0.0572449404903041,-4222.4,0.0,0.0,0.0,,0.0,0.0572449404903041,-772606.6499999999,9200.0,0.0,0.0,0.0,526.653,0.0572449404903041,-11950.6,0.0,0.0,0.0,,0.0,0.0572449404903041,-84901.5,2712.0,0.0,0.0,0.0,155.248,0.0572449404903041,-22206.309999999998,0.0,0.0,0.0,,0.0,0.0572449404903041,-5356.13,0.0,0.0,0.0,,0.0,0.0572449404903041,0.0,0.0,0.0,0.0,,0.0,0.0572449404903041,0.0,0.0,0.0,0.0,,0.0
2022-08-14,0.05754897084895771,-38306.0,0.0,0.0,0.0,,0.0,0.05754897084895771,-32554.1,0.0,0.0,0.0,,0.0,0.05754897084895771,0.0,0.0,0.0,0.0,,0.0,0.05754897084895771,-4222.4,0.0,0.0,0.0,,0.0,0.05754897084895771,-772606.6499999999,9200.0,0.0,0.0,0.0,529.451,0.05754897084895771,-11950.6,0.0,0.0,0.0,,0.0,0.05754897084895771,-84901.5,2712.0,0.0,0.0,0.0,156.073,0.05754897084895771,-22206.309999999998,0.0,0.0,0.0,,0.0,0.05754897084895771,-5356.13,0.0,0.0,0.0,,0.0,0.05754897084895771,0.0,0.0,0.0,0.0,,0.0,0.05754897084895771,0.0,0.0,0.0,0.0,,0.0
2022-08-15,0.055230340949712506,-38306.0,0.0,0.0,0.0,,0.0,0.055230340949712506,-32554.1,0.0,0.0,0.0,,0.0,0.055230340949712506,0.0,0.0,0.0,0.0,,0.0,0.055230340949712506,-4222.4,0.0,0.0,0.0,,0.0,0.055230340949712506,-772606.6499999999,9200.0,0.0,0.0,0.0,508.119,0.055230340949712506,-11950.6,0.0,0.0,0.0,,0.0,0.055230340949712506,-84901.5,2712.0,0.0,0.0,0.0,149.785,0.055230340949712506,-22206.309999999998,0.0,0.0,0.0,,0.0,0.055230340949712506,-5356.13,0.0,0.0,0.0,,0.0,0.055230340949712506,0.0,0.0,0.0,0.0,,0.0,0.055230340949712506,0.0,0.0,0.0,0.0,,0.0
2022-08-16,0.054519284675695154,-38306.0,0.0,0.0,0.0,,0.0,0.054519284675695154,-32554.1,0.0,0.0,0.0,,0.0,0.054519284675695154,0.0,0.0,0.0,0.0,,0.0,0.054519284675695154,-4222.4,0.0,0.0,0.0,,0.0,0.054519284675695154,-772606.6499999999,9200.0,0.0,0.0,0.0,501.577,0.054519284675695154,-11950.6,0.0,0.0,0.0,,0.0,0.054519284675695154,-84901.5,2712.0,0.0,0.0,0.0,147.856,0.054519284675695154,-22206.309999999998,0.0,0.0,0.0,,0.0,0.054519284675695154,-5356.13,0.0,0.0,0.0,,0.0,0.054519284675695154,0.0,0.0,0.0,0.0,,0.0,0.054519284675695154,0.0,0.0,0.0,0.0,,0.0
2022-08-17,0.053087452590979425,-38306.0,0.0,0.0,0.0,,0.0,0.053087452590979425,-32554.1,0.0,0.0,0.0,,0.0,0.053087452590979425,0.0,0.0,0.0,0.0,,0.0,0.053087452590979425,-4222.4,0.0,0.0,0.0,,0.0,0.053087452590979425,-772606.6499999999,9200.0,0.0,0.0,0.0,488.405,0.053087452590979425,-11950.6,0.0,0.0,0.0,,0.0,0.053087452590979425,-84901.5,2712.0,0.0,0.0,0.0,143.973,0.053087452590979425,-22206.309999999998,0.0,0.0,0.0,,0.0,0.053087452590979425,-5356.13,0.0,0.0,0.0,,0.0,0.053087452590979425,0.0,0.0,0.0,0.0,,0.0,0.053087452590979425,0.0,0.0,0.0,0.0,,0.0
2022-08-18,0.054181495632774815,-38306.0,0.0,0.0,0.0,,0.0,0.054181495632774815,-32554.1,0.0,0.0,0.0,,0.0,0.054181495632774815,0.0,0.0,0.0,0.0,,0.0,0.054181495632774815,-4222.4,0.0,0.0,0.0,,0.0,0.054181495632774815,-772606.6499999999,9200.0,0.0,0.0,0.0,498.47,0.054181495632774815,-11950.6,0.0,0.0,0.0,,0.0,0.054181495632774815,-84901.5,2712.0,0.0,0.0,0.0,146.94,0.054181495632774815,-22206.309999999998,0.0,0.0,0.0,,0.0,0.054181495632774815,-5356.13,0.0,0.0,0.0,,0.0,0.054181495632774815,0.0,0.0,0.0,0.0,,0.0,0.054181495632774815,0.0,0.0,0.0,0.0,,0.0
2022-08-19,0.047279249471167434,-38306.0,0.0,0.0,0.0,,0.0,0.047279249471167434,-32554.1,0.0,0.0,0.0,,0.0,0.047279249471167434,0.0,0.0,0.0,0.0,,0.0,0.047279249471167434,-4222.4,0.0,0.0,0.0,,0.0,0.047279249471167434,-772606.6499999999,9200.0,0.0,0.0,0.0,434.969,0.047279249471167434,-11950.6,0.0,0.0,0.0,,0.0,0.047279249471167434,-84901.5,2712.0,0.0,0.0,0.0,128.221,0.047279249471167434,-22206.309999999998,0.0,0.0,0.0,,0.0,0.047279249471167434,-5356.13,0.0,0.0,0.0,,0.0,0.047279249471167434,0.0,0.0,0.0,0.0,,0.0,0.047279249471167434,0.0,0.0,0.0,0.0,,0.0
2022-08-20,0.04727699478795104,-38306.0,0.0,0.0,0.0,,0.0,0.04727699478795104,-32554.1,0.0,0.0,0.0,,0.0,0.04727699478795104,0.0,0.0,0.0,0.0,,0.0,0.04727699478795104,-4222.4,0.0,0.0,0.0,,0.0,0.04727699478795104,-816103.8999999999,8635.0,0.0,0.0,0.0,408.237,0.04727699478795104,-11950.6,0.0,0.0,0.0,,0.0,0.04727699478795104,-84901.5,2712.0,0.0,0.0,0.0,128.215,0.04727699478795104,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04727699478795104,-5356.13,0.0,0.0,0.0,,0.0,0.04727699478795104,0.0,0.0,0.0,0.0,,0.0,0.04727699478795104,0.0,0.0,0.0,0.0,,0.0
2022-08-21,0.04731551789620624,-38306.0,0.0,0.0,0.0,,0.0,0.04731551789620624,-32554.1,0.0,0.0,0.0,,0.0,0.04731551789620624,0.0,0.0,0.0,0.0,,0.0,0.04731551789620624,-4222.4,0.0,0.0,0.0,,0.0,0.04731551789620624,-816103.8999999999,8635.0,0.0,0.0,0.0,408.569,0.04731551789620624,-11950.6,0.0,0.0,0.0,,0.0,0.04731551789620624,-84901.5,2712.0,0.0,0.0,0.0,128.32,0.04731551789620624,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04731551789620624,-5356.13,0.0,0.0,0.0,,0.0,0.04731551789620624,0.0,0.0,0.0,0.0,,0.0,0.04731551789620624,0.0,0.0,0.0,0.0,,0.0
2022-08-22,0.045815131979819027,-38306.0,0.0,0.0,0.0,,0.0,0.045815131979819027,-32554.1,0.0,0.0,0.0,,0.0,0.045815131979819027,0.0,0.0,0.0,0.0,,0.0,0.045815131979819027,-4222.4,0.0,0.0,0.0,,0.0,0.045815131979819027,-816103.8999999999,8635.0,0.0,0.0,0.0,395.614,0.045815131979819027,-11950.6,0.0,0.0,0.0,,0.0,0.045815131979819027,-84901.5,2712.0,0.0,0.0,0.0,124.251,0.045815131979819027,-22206.309999999998,0.0,0.0,0.0,,0.0,0.045815131979819027,-5356.13,0.0,0.0,0.0,,0.0,0.045815131979819027,0.0,0.0,0.0,0.0,,0.0,0.045815131979819027,0.0,0.0,0.0,0.0,,0.0
2022-08-23,0.045815131979819027,-38306.0,0.0,0.0,0.0,,0.0,0.045815131979819027,-32554.1,0.0,0.0,0.0,,0.0,0.045815131979819027,0.0,0.0,0.0,0.0,,0.0,0.045815131979819027,-4222.4,0.0,0.0,0.0,,0.0,0.045815131979819027,-816103.8999999999,8635.0,0.0,0.0,0.0,395.614,0.045815131979819027,-11950.6,0.0,0.0,0.0,,0.0,0.045815131979819027,-84901.5,2712.0,0.0,0.0,0.0,124.251,0.045815131979819027,-22206.309999999998,0.0,0.0,0.0,,0.0,0.045815131979819027,-5356.13,0.0,0.0,0.0,,0.0,0.045815131979819027,0.0,0.0,0.0,0.0,,0.0,0.045815131979819027,0.0,0.0,0.0,0.0,,0.0
2022-08-24,0.0486216338432824,-38306.0,0.0,0.0,0.0,,0.0,0.0486216338432824,-32554.1,0.0,0.0,0.0,,0.0,0.0486216338432824,0.0,0.0,0.0,0.0,,0.0,0.0486216338432824,-4222.4,0.0,0.0,0.0,,0.0,0.0486216338432824,-816103.8999999999,8635.0,0.0,0.0,0.0,419.848,0.0486216338432824,-11950.6,0.0,0.0,0.0,,0.0,0.0486216338432824,-84901.5,2712.0,0.0,0.0,0.0,131.862,0.0486216338432824,-22206.309999999998,0.0,0.0,0.0,,0.0,0.0486216338432824,-5356.13,0.0,0.0,0.0,,0.0,0.0486216338432824,0.0,0.0,0.0,0.0,,0.0,0.0486216338432824,0.0,0.0,0.0,0.0,,0.0
2022-08-25,0.052997272614293586,-38306.0,0.0,0.0,0.0,,0.0,0.052997272614293586,-32554.1,0.0,0.0,0.0,,0.0,0.052997272614293586,0.0,0.0,0.0,0.0,,0.0,0.052997272614293586,-4222.4,0.0,0.0,0.0,,0.0,0.052997272614293586,-816103.8999999999,8635.0,0.0,0.0,0.0,457.631,0.052997272614293586,-11950.6,0.0,0.0,0.0,,0.0,0.052997272614293586,-84901.5,2712.0,0.0,0.0,0.0,143.729,0.052997272614293586,-22206.309999999998,0.0,0.0,0.0,,0.0,0.052997272614293586,-5356.13,0.0,0.0,0.0,,0.0,0.052997272614293586,0.0,0.0,0.0,0.0,,0.0,0.052997272614293586,0.0,0.0,0.0,0.0,,0.0
2022-08-26,0.04572475298563261,-38306.0,0.0,0.0,0.0,,0.0,0.04572475298563261,-32554.1,0.0,0.0,0.0,,0.0,0.04572475298563261,0.0,0.0,0.0,0.0,,0.0,0.04572475298563261,-4222.4,0.0,0.0,0.0,,0.0,0.04572475298563261,-816103.8999999999,8635.0,0.0,0.0,0.0,394.833,0.04572475298563261,-11950.6,0.0,0.0,0.0,,0.0,0.04572475298563261,-84901.5,2712.0,0.0,0.0,0.0,124.006,0.04572475298563261,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04572475298563261,-5356.13,0.0,0.0,0.0,,0.0,0.04572475298563261,0.0,0.0,0.0,0.0,,0.0,0.04572475298563261,0.0,0.0,0.0,0.0,,0.0
2022-08-27,0.04515007600119738,-38306.0,0.0,0.0,0.0,,0.0,0.04515007600119738,-32554.1,0.0,0.0,0.0,,0.0,0.04515007600119738,0.0,0.0,0.0,0.0,,0.0,0.04515007600119738,-4222.4,0.0,0.0,0.0,,0.0,0.04515007600119738,-816103.8999999999,8635.0,0.0,0.0,0.0,389.871,0.04515007600119738,-11950.6,0.0,0.0,0.0,,0.0,0.04515007600119738,-84901.5,2712.0,0.0,0.0,0.0,122.447,0.04515007600119738,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04515007600119738,-5356.13,0.0,0.0,0.0,,0.0,0.04515007600119738,0.0,0.0,0.0,0.0,,0.0,0.04515007600119738,0.0,0.0,0.0,0.0,,0.0
2022-08-28,0.045135529264931716,-38306.0,0.0,0.0,0.0,,0.0,0.045135529264931716,-32554.1,0.0,0.0,0.0,,0.0,0.045135529264931716,0.0,0.0,0.0,0.0,,0.0,0.045135529264931716,-4222.4,0.0,0.0,0.0,,0.0,0.045135529264931716,-816103.8999999999,8635.0,0.0,0.0,0.0,389.745,0.045135529264931716,-11950.6,0.0,0.0,0.0,,0.0,0.045135529264931716,-84901.5,2712.0,0.0,0.0,0.0,122.408,0.045135529264931716,-22206.309999999998,0.0,0.0,0.0,,0.0,0.045135529264931716,-5356.13,0.0,0.0,0.0,,0.0,0.045135529264931716,0.0,0.0,0.0,0.0,,0.0,0.045135529264931716,0.0,0.0,0.0,0.0,,0.0
2022-08-29,0.04666651813959512,-38306.0,0.0,0.0,0.0,,0.0,0.04666651813959512,-32554.1,0.0,0.0,0.0,,0.0,0.04666651813959512,0.0,0.0,0.0,0.0,,0.0,0.04666651813959512,-4222.4,0.0,0.0,0.0,,0.0,0.04666651813959512,-816103.8999999999,8635.0,0.0,0.0,0.0,402.965,0.04666651813959512,-11950.6,0.0,0.0,0.0,,0.0,0.04666651813959512,-84901.5,2712.0,0.0,0.0,0.0,126.56,0.04666651813959512,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04666651813959512,-5356.13,0.0,0.0,0.0,,0.0,0.04666651813959512,0.0,0.0,0.0,0.0,,0.0,0.04666651813959512,0.0,0.0,0.0,0.0,,0.0
2022-08-30,0.04766799649319392,-38306.0,0.0,0.0,0.0,,0.0,0.04766799649319392,-32554.1,0.0,0.0,0.0,,0.0,0.04766799649319392,0.0,0.0,0.0,0.0,,0.0,0.04766799649319392,-4222.4,0.0,0.0,0.0,,0.0,0.04766799649319392,-816103.8999999999,8635.0,0.0,0.0,0.0,411.613,0.04766799649319392,-11950.6,0.0,0.0,0.0,,0.0,0.04766799649319392,-84901.5,2712.0,0.0,0.0,0.0,129.276,0.04766799649319392,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04766799649319392,-5356.13,0.0,0.0,0.0,,0.0,0.04766799649319392,0.0,0.0,0.0,0.0,,0.0,0.04766799649319392,0.0,0.0,0.0,0.0,,0.0
2022-08-31,0.04602970804312129,-38306.0,0.0,0.0,0.0,,0.0,0.04602970804312129,-32554.1,0.0,0.0,0.0,,0.0,0.04602970804312129,0.0,0.0,0.0,0.0,,0.0,0.04602970804312129,-4222.4,0.0,0.0,0.0,,0.0,0.04602970804312129,-816103.8999999999,8635.0,0.0,0.0,0.0,397.467,0.04602970804312129,-11950.6,0.0,0.0,0.0,,0.0,0.04602970804312129,-84901.5,2712.0,0.0,0.0,0.0,124.833,0.04602970804312129,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04602970804312129,-5356.13,0.0,0.0,0.0,,0.0,0.04602970804312129,0.0,0.0,0.0,0.0,,0.0,0.04602970804312129,0.0,0.0,0.0,0.0,,0.0
2022-09-01,0.04694105969835762,-38306.0,0.0,0.0,0.0,,0.0,0.04694105969835762,-32554.1,0.0,0.0,0.0,,0.0,0.04694105969835762,0.0,0.0,0.0,0.0,,0.0,0.04694105969835762,-4222.4,0.0,0.0,0.0,,0.0,0.04694105969835762,-816103.8999999999,8635.0,0.0,0.0,0.0,405.336,0.04694105969835762,-11950.6,0.0,0.0,0.0,,0.0,0.04694105969835762,-84901.5,2712.0,0.0,0.0,0.0,127.304,0.04694105969835762,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04694105969835762,-5356.13,0.0,0.0,0.0,,0.0,0.04694105969835762,0.0,0.0,0.0,0.0,,0.0,0.04694105969835762,0.0,0.0,0.0,0.0,,0.0
2022-09-02,0.0469532755154035,-38306.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-32554.1,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-4222.4,0.0,0.0,0.0,,0.0,0.0469532755154035,-816103.8999999999,8635.0,0.0,0.0,0.0,405.442,0.0469532755154035,-11950.6,0.0,0.0,0.0,,0.0,0.0469532755154035,-84901.5,2712.0,0.0,0.0,0.0,127.337,0.0469532755154035,-22206.309999999998,0.0,0.0,0.0,,0.0,0.0469532755154035,-5356.13,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0
2022-09-03,0.0469532755154035,-38306.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-32554.1,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-4222.4,0.0,0.0,0.0,,0.0,0.0469532755154035,-816103.8999999999,8635.0,0.0,0.0,0.0,405.442,0.0469532755154035,-11950.6,0.0,0.0,0.0,,0.0,0.0469532755154035,-84901.5,2712.0,0.0,0.0,0.0,127.337,0.0469532755154035,-22206.309999999998,0.0,0.0,0.0,,0.0,0.0469532755154035,-5356.13,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0
2022-09-04,0.0469532755154035,-38306.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-32554.1,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-4222.4,0.0,0.0,0.0,,0.0,0.0469532755154035,-816103.8999999999,8635.0,0.0,0.0,0.0,405.442,0.0469532755154035,-11950.6,0.0,0.0,0.0,,0.0,0.0469532755154035,-84901.5,2712.0,0.0,0.0,0.0,127.337,0.0469532755154035,-22206.309999999998,0.0,0.0,0.0,,0.0,0.0469532755154035,-5356.13,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0
2022-09-05,0.0469532755154035,-38306.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-32554.1,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0,0.0469532755154035,-4222.4,0.0,0.0,0.0,,0.0,0.0469532755154035,-816103.8999999999,8635.0,0.0,0.0,0.0,405.442,0.0469532755154035,-11950.6,0.0,0.0,0.0,,0.0,0.0469532755154035,-84901.5,2712.0,0.0,0.0,0.0,127.337,0.0469532755154035,-22206.309999999998,0.0,0.0,0.0,,0.0,0.0469532755154035,-5356.13,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0,0.0469532755154035,0.0,0.0,0.0,0.0,,0.0
2022-09-06,0.046620078012579946,-38306.0,0.0,0.0,0.0,,0.0,0.046620078012579946,-32554.1,0.0,0.0,0.0,,0.0,0.046620078012579946,0.0,0.0,0.0,0.0,,0.0,0.046620078012579946,-4222.4,0.0,0.0,0.0,,0.0,0.046620078012579946,-816103.8999999999,8635.0,0.0,0.0,0.0,402.564,0.046620078012579946,-11950.6,0.0,0.0,0.0,,0.0,0.046620078012579946,-84901.5,2712.0,0.0,0.0,0.0,126.434,0.046620078012579946,-22206.309999999998,0.0,0.0,0.0,,0.0,0.046620078012579946,-5356.13,0.0,0.0,0.0,,0.0,0.046620078012579946,0.0,0.0,0.0,0.0,,0.0,0.046620078012579946,0.0,0.0,0.0,0.0,,0.0
2022-09-07,0.04499969749718475,-38306.0,0.0,0.0,0.0,,0.0,0.04499969749718475,-32554.1,0.0,0.0,0.0,,0.0,0.04499969749718475,0.0,0.0,0.0,0.0,,0.0,0.04499969749718475,-4222.4,0.0,0.0,0.0,,0.0,0.04499969749718475,-816103.8999999999,8635.0,0.0,0.0,0.0,388.572,0.04499969749718475,-11950.6,0.0,0.0,0.0,,0.0,0.04499969749718475,-84901.5,2712.0,0.0,0.0,0.0,122.039,0.04499969749718475,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04499969749718475,-5356.13,0.0,0.0,0.0,,0.0,0.04499969749718475,0.0,0.0,0.0,0.0,,0.0,0.04499969749718475,0.0,0.0,0.0,0.0,,0.0
2022-09-08,0.04860402670127,-38306.0,0.0,0.0,0.0,,0.0,0.04860402670127,-32554.1,0.0,0.0,0.0,,0.0,0.04860402670127,0.0,0.0,0.0,0.0,,0.0,0.04860402670127,-4222.4,0.0,0.0,0.0,,0.0,0.04860402670127,-816103.8999999999,8635.0,0.0,0.0,0.0,419.696,0.04860402670127,-11950.6,0.0,0.0,0.0,,0.0,0.04860402670127,-84901.5,2712.0,0.0,0.0,0.0,131.814,0.04860402670127,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04860402670127,-5356.13,0.0,0.0,0.0,,0.0,0.04860402670127,0.0,0.0,0.0,0.0,,0.0,0.04860402670127,0.0,0.0,0.0,0.0,,0.0
2022-09-09,0.050849849440053926,-38306.0,0.0,0.0,0.0,,0.0,0.050849849440053926,-32554.1,0.0,0.0,0.0,,0.0,0.050849849440053926,0.0,0.0,0.0,0.0,,0.0,0.050849849440053926,-4222.4,0.0,0.0,0.0,,0.0,0.050849849440053926,-816103.8999999999,8635.0,0.0,0.0,0.0,439.088,0.050849849440053926,-11950.6,0.0,0.0,0.0,,0.0,0.050849849440053926,-84901.5,2712.0,0.0,0.0,0.0,137.905,0.050849849440053926,-22206.309999999998,0.0,0.0,0.0,,0.0,0.050849849440053926,-5356.13,0.0,0.0,0.0,,0.0,0.050849849440053926,0.0,0.0,0.0,0.0,,0.0,0.050849849440053926,0.0,0.0,0.0,0.0,,0.0
2022-09-10,0.051128630336203,-38306.0,0.0,0.0,0.0,,0.0,0.051128630336203,-32554.1,0.0,0.0,0.0,,0.0,0.051128630336203,0.0,0.0,0.0,0.0,,0.0,0.051128630336203,-4222.4,0.0,0.0,0.0,,0.0,0.051128630336203,-816103.8999999999,8635.0,0.0,0.0,0.0,441.496,0.051128630336203,-11950.6,0.0,0.0,0.0,,0.0,0.051128630336203,-84901.5,2712.0,0.0,0.0,0.0,138.661,0.051128630336203,-22206.309999999998,0.0,0.0,0.0,,0.0,0.051128630336203,-5356.13,0.0,0.0,0.0,,0.0,0.051128630336203,0.0,0.0,0.0,0.0,,0.0,0.051128630336203,0.0,0.0,0.0,0.0,,0.0
2022-09-11,0.05209838873645556,-38306.0,0.0,0.0,0.0,,0.0,0.05209838873645556,-32554.1,0.0,0.0,0.0,,0.0,0.05209838873645556,0.0,0.0,0.0,0.0,,0.0,0.05209838873645556,-4222.4,0.0,0.0,0.0,,0.0,0.05209838873645556,-816103.8999999999,8635.0,0.0,0.0,0.0,449.87,0.05209838873645556,-11950.6,0.0,0.0,0.0,,0.0,0.05209838873645556,-84901.5,2712.0,0.0,0.0,0.0,141.291,0.05209838873645556,-22206.309999999998,0.0,0.0,0.0,,0.0,0.05209838873645556,-5356.13,0.0,0.0,0.0,,0.0,0.05209838873645556,0.0,0.0,0.0,0.0,,0.0,0.05209838873645556,0.0,0.0,0.0,0.0,,0.0
2022-09-12,0.04987360971718167,-38306.0,0.0,0.0,0.0,,0.0,0.04987360971718167,-32554.1,0.0,0.0,0.0,,0.0,0.04987360971718167,0.0,0.0,0.0,0.0,,0.0,0.04987360971718167,-4222.4,0.0,0.0,0.0,,0.0,0.04987360971718167,-816103.8999999999,8635.0,0.0,0.0,0.0,430.659,0.04987360971718167,-11950.6,0.0,0.0,0.0,,0.0,0.04987360971718167,-84901.5,2712.0,0.0,0.0,0.0,135.257,0.04987360971718167,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04987360971718167,-5356.13,0.0,0.0,0.0,,0.0,0.04987360971718167,0.0,0.0,0.0,0.0,,0.0,0.04987360971718167,0.0,0.0,0.0,0.0,,0.0
2022-09-13,0.04569696769120007,-38306.0,0.0,0.0,0.0,,0.0,0.04569696769120007,-32554.1,0.0,0.0,0.0,,0.0,0.04569696769120007,0.0,0.0,0.0,0.0,,0.0,0.04569696769120007,-4222.4,0.0,0.0,0.0,,0.0,0.04569696769120007,-816103.8999999999,8635.0,0.0,0.0,0.0,394.593,0.04569696769120007,-11950.6,0.0,0.0,0.0,,0.0,0.04569696769120007,-84901.5,2712.0,0.0,0.0,0.0,123.93,0.04569696769120007,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04569696769120007,-5356.13,0.0,0.0,0.0,,0.0,0.04569696769120007,0.0,0.0,0.0,0.0,,0.0,0.04569696769120007,0.0,0.0,0.0,0.0,,0.0
2022-09-14,0.04733565821373075,-38306.0,0.0,0.0,0.0,,0.0,0.04733565821373075,-32554.1,0.0,0.0,0.0,,0.0,0.04733565821373075,0.0,0.0,0.0,0.0,,0.0,0.04733565821373075,-4222.4,0.0,0.0,0.0,,0.0,0.04733565821373075,-816103.8999999999,8635.0,0.0,0.0,0.0,408.743,0.04733565821373075,-11950.6,0.0,0.0,0.0,,0.0,0.04733565821373075,-84901.5,2712.0,0.0,0.0,0.0,128.374,0.04733565821373075,-22206.309999999998,0.0,0.0,0.0,,0.0,0.04733565821373075,-5356.13,0.0,0.0,0.0,,0.0,0.04733565821373075,0.0,0.0,0.0,0.0,,0.0,0.04733565821373075,0.0,0.0,0.0,0.0,,0.0
2022-09-15,0.046139691730015475,-38306.0,0.0,0.0,0.0,,0.0,0.046139691730015475,-32554.1,0.0,0.0,0.0,,0.0,0.046139691730015475,0.0,0.0,0.0,0.0,,0.0,0.046139691730015475,-4222.4,0.0,0.0,0.0,,0.0,0.046139691730015475,-856507.8999999999,7350.0,0.0,0.0,0.0,339.127,0.046139691730015475,-11950.6,0.0,0.0,0.0,,0.0,0.046139691730015475,-84901.5,2712.0,0.0,0.0,0.0,125.131,0.046139691730015475,-22206.309999999998,0.0,0.0,0.0,,0.0,0.046139691730015475,-5356.13,0.0,0.0,0.0,,0.0,0.046139691730015475,0.0,0.0,0.0,0.0,,0.0,0.046139691730015475,0.0,0.0,0.0,0.0,,0.0
