date,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,USDM_cashflow,USDM_cml_units,USDM_cml_cost,USDM_gain_loss,USDM_avg_price,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price,HBAR_cashflow,HBAR_cml_units,HBAR_cml_cost,HBAR_gain_loss,HBAR_avg_price,USD_cashflow,USD_cml_units,USD_cml_cost,USD_gain_loss,USD_avg_price
2021-10-01,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-02,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-03,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-04,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-05,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-06,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-07,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-08,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-09,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-10,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-11,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-12,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-13,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-14,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-51394.3,23080.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-15,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-16,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-17,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-18,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-19,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-20,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-21,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-22,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-23,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-24,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-25,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-26,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-27,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-28,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-29,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-30,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-10-31,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-01,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-02,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-03,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-04,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-05,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-06,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-07,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-08,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-09,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-10,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-11,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-12,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-13,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-14,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-15,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-16,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-17,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-18,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-19,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-20,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-21,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-22,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-23,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-24,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-25,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-26,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2021-11-27,-38306.0,0.0,0.0,0.0,,-32554.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,-4222.4,0.0,0.0,0.0,,-109767.3,22630.0,0.0,0.0,0.0,-9767.84,34.46,0.0,-3687.49,0.0,-12588.5,4012.0,0.0,0.0,0.0,-22206.309999999998,0.0,0.0,0.0,,-3511.25,25.0,0.0,-2111.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
